id,churn_true,p_churn,rank,decile,gender,customer_age,income_category,card_category,months_inactive_12_mon,total_trans_ct
817188408,0,0.18016034286990873,1096,6,M,59,Less than $40K,Blue,5,49
720384633,0,0.1800557519847848,1097,6,F,45,Less than $40K,Blue,2,82
716609433,1,0.1795288020948275,1098,6,M,51,$60K - $80K,Silver,6,78
713905608,0,0.17943138308496343,1099,6,M,45,$60K - $80K,Blue,3,38
719206308,0,0.178563229826838,1100,6,M,58,$80K - $120K,Blue,2,49
711305208,0,0.1785567780935727,1101,6,F,54,Unknown,Blue,3,77
803652633,0,0.17809296576085717,1102,6,M,38,$80K - $120K,Blue,3,36
711655683,0,0.1773947888793046,1103,6,F,44,Unknown,Blue,2,84
712955433,0,0.17728847926581934,1104,6,M,49,$80K - $120K,Blue,2,60
713047608,1,0.17688240923047874,1105,6,F,50,Unknown,Blue,1,72
779598183,0,0.17677155191653965,1106,6,M,48,$80K - $120K,Blue,1,79
713761608,0,0.17632162812264263,1107,6,M,46,$80K - $120K,Blue,3,77
708899283,0,0.17561433029438286,1108,6,F,37,Less than $40K,Blue,1,89
712948383,0,0.17554231970467296,1109,6,F,43,$40K - $60K,Blue,1,57
714647808,0,0.1755247007499856,1110,6,F,54,$40K - $60K,Blue,1,130
718291233,0,0.17517605038767156,1111,6,M,39,$120K +,Blue,3,63
719661558,0,0.1747424796315945,1112,6,M,45,$120K +,Blue,4,71
712828533,0,0.1747387358915414,1113,6,F,37,$40K - $60K,Blue,1,46
711478233,0,0.17434404539982612,1114,6,M,47,$80K - $120K,Blue,3,64
771682533,0,0.17401740312868877,1115,6,F,33,Less than $40K,Silver,3,71
719855958,0,0.17314135150009494,1116,6,M,49,$80K - $120K,Blue,2,57
715765758,0,0.17275130789192666,1117,6,M,49,$120K +,Blue,3,68
720950283,1,0.17249858808276688,1118,6,M,63,$60K - $80K,Blue,4,56
778679883,0,0.17248675680106468,1119,6,M,55,Less than $40K,Blue,2,62
713924283,1,0.1723662952829922,1120,6,F,39,$40K - $60K,Blue,1,59
714069858,0,0.17221945452123,1121,6,M,52,$80K - $120K,Blue,2,59
714754533,0,0.17199052068265758,1122,6,M,46,$80K - $120K,Blue,3,34
788911458,0,0.1716973145556716,1123,6,M,52,$60K - $80K,Blue,2,77
720046458,0,0.17125721223782675,1124,6,F,42,Unknown,Blue,3,86
710637183,0,0.1712022407203835,1125,6,M,50,$60K - $80K,Blue,3,68
709530408,0,0.17112961955363631,1126,6,M,37,$80K - $120K,Blue,2,54
716438433,0,0.170775751450712,1127,6,M,39,$120K +,Silver,2,42
714840858,0,0.17040154857758724,1128,6,F,50,Less than $40K,Blue,3,74
708205083,0,0.1701744741642679,1129,6,F,56,$40K - $60K,Blue,3,112
712965183,0,0.16971423451282322,1130,6,F,34,Less than $40K,Blue,2,40
789594108,0,0.16910285914669707,1131,6,M,48,$80K - $120K,Silver,3,78
801709308,0,0.16846770517368476,1132,6,M,55,$80K - $120K,Blue,3,28
718540308,0,0.16818483920575034,1133,6,F,54,Unknown,Blue,2,67
716878533,0,0.1677399280408756,1134,6,M,46,$80K - $120K,Blue,3,41
711000933,0,0.16757774655935784,1135,6,M,46,$60K - $80K,Blue,2,35
772684833,0,0.16598656794452094,1136,6,M,48,$80K - $120K,Blue,3,85
713000058,0,0.1651268954331537,1137,6,F,50,$40K - $60K,Blue,1,47
774588633,0,0.16493040401626696,1138,6,F,59,$40K - $60K,Blue,3,40
772288758,0,0.16491794623155995,1139,6,F,35,Unknown,Blue,3,46
708753633,0,0.16484173480793898,1140,6,M,26,$120K +,Blue,2,72
778574283,0,0.16434788622025828,1141,6,F,51,$40K - $60K,Blue,1,77
787492908,0,0.1637483624364558,1142,6,M,51,$60K - $80K,Blue,4,76
765692658,0,0.1630009390957472,1143,6,M,39,$40K - $60K,Blue,1,42
715129233,0,0.1622046858301111,1144,6,M,65,Less than $40K,Blue,3,31
713934633,1,0.16146916826218258,1145,6,F,40,Unknown,Blue,3,81
717787533,0,0.15990681474715648,1146,6,M,54,$80K - $120K,Blue,1,33
718399233,0,0.15984437821244155,1147,6,M,40,$40K - $60K,Blue,6,84
711112683,0,0.15969865207899725,1148,6,F,45,Less than $40K,Blue,3,83
709363383,0,0.15888982152121717,1149,6,M,26,Unknown,Blue,1,71
779727558,0,0.15744549750748937,1150,6,M,43,$60K - $80K,Blue,3,110
792864858,0,0.1568774209745977,1151,6,M,44,$60K - $80K,Blue,2,76
711724083,1,0.15676921741110822,1152,6,M,63,Less than $40K,Blue,2,81
708403308,0,0.1563909190062919,1153,6,F,45,Unknown,Blue,2,64
798047583,0,0.15598242728993866,1154,6,F,53,Less than $40K,Blue,2,26
819151083,0,0.15525125796506775,1155,6,M,26,Unknown,Blue,3,33
710795883,0,0.15443309194194374,1156,6,M,52,$60K - $80K,Blue,3,63
755953308,0,0.15401122364569766,1157,6,M,42,$60K - $80K,Blue,1,35
720034983,0,0.1539776771792237,1158,6,F,56,Less than $40K,Blue,1,110
789599283,0,0.15382488553575396,1159,6,F,37,Less than $40K,Blue,3,61
710453283,0,0.1537662298741104,1160,6,F,50,Less than $40K,Blue,1,66
709120008,0,0.15335615169257577,1161,6,F,56,Unknown,Blue,1,83
819214233,0,0.15289031417861992,1162,6,M,55,$60K - $80K,Blue,2,38
720252858,0,0.1525325464200281,1163,6,M,33,$40K - $60K,Blue,1,46
712403358,0,0.15228318276458713,1164,6,F,54,Less than $40K,Blue,3,40
721165608,0,0.15206213694413306,1165,6,M,42,$120K +,Blue,2,81
718640508,0,0.1520527157806346,1166,6,M,49,$80K - $120K,Blue,3,32
806189658,0,0.15193789460919507,1167,6,M,54,$60K - $80K,Blue,3,36
718146258,0,0.15192491568304176,1168,6,F,62,Unknown,Silver,1,67
717180633,0,0.15066612084830547,1169,6,F,27,Less than $40K,Blue,1,57
717192933,0,0.1504050756248107,1170,6,M,39,$80K - $120K,Blue,1,51
771336783,0,0.14990650916669807,1171,6,M,60,$120K +,Blue,3,88
718415133,0,0.14973439438544114,1172,6,M,26,Less than $40K,Blue,4,36
716520033,0,0.14944370258750472,1173,6,M,65,Less than $40K,Blue,2,70
769200858,0,0.148509589890158,1174,6,F,55,Less than $40K,Blue,2,70
721279083,0,0.14800909917127958,1175,6,M,56,$80K - $120K,Blue,3,115
711379083,0,0.1479703512625413,1176,6,F,47,$40K - $60K,Blue,2,85
788997408,0,0.1477449423942614,1177,6,M,59,$80K - $120K,Blue,5,58
783561558,0,0.14721808118008442,1178,6,M,29,$40K - $60K,Blue,3,114
788832033,0,0.14665741204553123,1179,6,F,38,Less than $40K,Blue,2,77
815596608,0,0.14650795388319726,1180,6,F,50,$40K - $60K,Blue,3,67
817293258,0,0.14642403807142082,1181,6,F,33,Less than $40K,Blue,3,89
719712633,0,0.1460722325068941,1182,6,F,41,$40K - $60K,Blue,1,83
708938508,0,0.1450033734138599,1183,6,F,56,Unknown,Blue,1,65
711942783,0,0.14475099820606072,1184,6,M,50,$80K - $120K,Blue,3,91
716870583,0,0.14448223256265405,1185,6,M,48,$80K - $120K,Blue,2,67
709822008,0,0.1444455107991766,1186,6,F,49,Less than $40K,Blue,3,70
716736858,0,0.1441754771005143,1187,6,M,49,$80K - $120K,Blue,3,74
718205283,0,0.14365939275133516,1188,6,F,47,Less than $40K,Blue,1,84
714700158,0,0.1436126337126532,1189,6,F,58,$40K - $60K,Blue,2,81
720449208,0,0.14360934508650072,1190,6,F,54,Less than $40K,Blue,1,53
709446783,0,0.14339273998641983,1191,6,F,60,Less than $40K,Blue,3,106
789466008,0,0.1433653214359098,1192,6,M,42,$60K - $80K,Blue,1,86
708890133,0,0.14319937911210703,1193,6,F,32,$40K - $60K,Blue,3,68
720683958,0,0.14258809580256282,1194,6,M,48,$60K - $80K,Blue,2,68
710135058,0,0.1425617309306293,1195,6,F,39,$40K - $60K,Blue,1,70
711427458,0,0.14249405242970029,1196,6,M,48,$80K - $120K,Blue,2,71
715942683,0,0.1423784279485024,1197,6,F,57,Less than $40K,Blue,2,101
720050208,0,0.14228903844830923,1198,6,F,46,Unknown,Blue,1,76
714657108,0,0.1422639056497282,1199,6,M,42,$60K - $80K,Blue,3,41
720902133,0,0.14172121068838356,1200,6,F,55,Less than $40K,Blue,2,85
718441308,0,0.1416028828181322,1201,6,M,48,$60K - $80K,Blue,2,37
788896983,0,0.14126157822400723,1202,6,M,55,$40K - $60K,Blue,3,38
716311683,0,0.1408169733904317,1203,6,M,52,$80K - $120K,Blue,2,83
716366208,0,0.1403332198466581,1204,6,F,55,Less than $40K,Blue,2,77
709592808,0,0.1398637841679231,1205,6,F,45,Less than $40K,Silver,5,94
804601833,0,0.1398482511980896,1206,6,M,35,Less than $40K,Blue,3,89
714536208,0,0.13901388192602074,1207,6,F,36,Less than $40K,Blue,3,39
721393083,0,0.1389820202413808,1208,6,M,55,$80K - $120K,Blue,2,106
711834708,0,0.13889836053602428,1209,6,F,46,$40K - $60K,Blue,3,66
717211608,0,0.13841929325848287,1210,6,F,31,Less than $40K,Blue,1,62
714321408,0,0.13832832526274955,1211,6,F,43,Unknown,Blue,3,87
710295858,0,0.13772694264044574,1212,6,M,29,$80K - $120K,Blue,3,41
715839708,0,0.13735427411582313,1213,6,F,64,Less than $40K,Blue,1,70
708397008,0,0.137242407560687,1214,6,F,50,Less than $40K,Blue,3,60
794843883,0,0.13706931910026618,1215,6,F,49,Unknown,Blue,3,24
769574883,0,0.13677338289120305,1216,6,F,52,Less than $40K,Blue,3,70
710401458,0,0.13631782618237143,1217,6,M,44,$40K - $60K,Blue,2,30
721080183,0,0.13587127237040014,1218,6,F,26,Unknown,Blue,2,50
789307833,0,0.13580869616728053,1219,6,F,49,$40K - $60K,Blue,1,27
712177908,0,0.13504865710431932,1220,6,M,55,$60K - $80K,Blue,2,26
771783333,1,0.13465061780910914,1221,6,M,44,Less than $40K,Blue,3,60
769578108,0,0.1346164110248881,1222,6,F,48,Less than $40K,Blue,3,80
717135333,0,0.1343866785163584,1223,6,M,53,$60K - $80K,Blue,3,56
711949683,1,0.13397409366884175,1224,6,M,44,$60K - $80K,Silver,1,88
787563858,0,0.13392201558712843,1225,6,M,53,$120K +,Blue,3,112
717517758,0,0.13380222959328242,1226,6,M,31,$80K - $120K,Blue,3,52
766821033,1,0.1337669632290169,1227,6,M,54,$120K +,Blue,3,31
710893533,0,0.13370583514059659,1228,6,M,59,$60K - $80K,Blue,3,24
790108908,0,0.13328093326483864,1229,6,F,34,$40K - $60K,Blue,3,77
717141858,0,0.1331088232316697,1230,6,F,37,Less than $40K,Blue,3,58
779942808,0,0.13281718123635208,1231,6,M,43,$80K - $120K,Blue,1,116
720781158,0,0.13280461459962606,1232,6,M,55,$80K - $120K,Gold,1,95
719147208,0,0.1327411716940931,1233,6,F,49,$40K - $60K,Blue,3,62
787261008,0,0.13193546408226867,1234,6,F,34,Less than $40K,Blue,2,35
719531133,0,0.13192576114725374,1235,6,M,57,$80K - $120K,Blue,2,55
826061508,0,0.13164432219386632,1236,6,F,49,Less than $40K,Blue,2,75
710428308,0,0.13095760251349992,1237,6,M,45,$80K - $120K,Blue,4,68
716138958,0,0.13071878489598715,1238,6,F,35,$40K - $60K,Blue,2,50
779305008,0,0.13067936882374423,1239,6,M,38,$40K - $60K,Blue,2,39
708382083,0,0.1302381624359734,1240,6,F,31,Less than $40K,Blue,3,65
816596583,0,0.13022334485159107,1241,6,F,49,Less than $40K,Blue,3,43
713876958,0,0.1298309276675771,1242,6,M,63,$60K - $80K,Blue,3,49
713597658,1,0.1297850039518619,1243,6,F,36,Less than $40K,Blue,5,55
714211533,0,0.12931669931777165,1244,6,M,43,$80K - $120K,Blue,1,84
715479483,0,0.12931486059191952,1245,6,F,57,Less than $40K,Blue,3,73
720244983,0,0.12895405624094694,1246,6,F,49,Less than $40K,Blue,2,36
721190358,0,0.1286718413303862,1247,6,F,40,$40K - $60K,Blue,1,86
780653208,0,0.128427126359097,1248,6,F,43,Unknown,Blue,3,81
716013858,0,0.12839881988485943,1249,6,F,48,Less than $40K,Blue,3,82
716924958,1,0.1280114930626619,1250,6,M,42,$40K - $60K,Silver,6,43
789625383,0,0.12800672965695603,1251,6,M,50,$80K - $120K,Blue,3,62
721183983,0,0.12758198041385166,1252,6,F,51,Less than $40K,Blue,1,63
757594083,0,0.1275469434628047,1253,6,F,46,Less than $40K,Blue,2,76
720973833,0,0.12746683413656879,1254,6,F,52,Less than $40K,Blue,3,46
719490108,0,0.12732064136403315,1255,6,F,44,Less than $40K,Blue,1,88
717327783,0,0.12677890285604357,1256,6,F,62,Less than $40K,Blue,3,27
788771733,0,0.12669700433476444,1257,6,M,42,$60K - $80K,Blue,3,45
716345283,0,0.12628721638652018,1258,6,M,62,$40K - $60K,Blue,1,83
711614658,0,0.12604882004994455,1259,6,M,34,$60K - $80K,Blue,1,49
709985133,0,0.1259796634006658,1260,6,F,37,$40K - $60K,Blue,3,47
708129933,0,0.12595500040976698,1261,6,F,43,Less than $40K,Blue,3,64
716285358,0,0.12589409525991999,1262,6,F,38,Unknown,Blue,3,43
826414083,0,0.12585132668134705,1263,6,F,44,Unknown,Blue,1,25
713008308,0,0.12579627829820456,1264,6,M,52,$80K - $120K,Blue,3,32
719337408,0,0.12556787300093852,1265,6,M,63,$60K - $80K,Blue,2,43
716511483,0,0.12554538193497042,1266,6,M,40,$80K - $120K,Blue,3,86
780253533,0,0.12543448764007936,1267,5,M,46,$120K +,Blue,3,80
737925558,0,0.12539260086263396,1268,5,F,26,Less than $40K,Blue,3,47
708212658,0,0.12533208517045066,1269,5,M,42,$60K - $80K,Blue,2,66
715235808,0,0.12508136194008687,1270,5,M,53,$60K - $80K,Blue,3,38
713287608,0,0.12424177584058754,1271,5,M,40,$60K - $80K,Blue,3,110
771224358,0,0.12406096580151396,1272,5,F,36,Less than $40K,Blue,1,33
720216108,0,0.12354247838885705,1273,5,F,37,$40K - $60K,Blue,4,32
769720683,0,0.1235253929446887,1274,5,M,52,$120K +,Blue,2,80
718521258,0,0.12337465709471558,1275,5,M,45,$80K - $120K,Blue,3,67
788752833,0,0.12323668368486979,1276,5,M,45,$80K - $120K,Blue,2,64
711649908,0,0.12290058280698687,1277,5,M,47,$60K - $80K,Silver,2,27
787578183,0,0.12281830498930109,1278,5,M,52,$120K +,Blue,3,62
708908883,0,0.12273350004443612,1279,5,F,45,Less than $40K,Silver,2,100
771852483,0,0.12268827281479751,1280,5,M,43,$60K - $80K,Blue,3,49
712495233,0,0.12268297896967291,1281,5,M,36,$80K - $120K,Blue,3,60
797743233,0,0.12266120927027035,1282,5,F,35,$40K - $60K,Blue,1,83
720212508,0,0.12258000003810712,1283,5,F,36,$40K - $60K,Blue,2,63
717626508,0,0.12224329025409514,1284,5,F,56,Less than $40K,Blue,2,32
809068983,0,0.1218158215490003,1285,5,F,42,Unknown,Blue,2,48
794576058,0,0.12105959676542026,1286,5,F,39,Unknown,Blue,1,60
782802033,1,0.12098104331204688,1287,5,F,39,Less than $40K,Blue,3,87
789494133,0,0.12073340038568627,1288,5,F,43,Less than $40K,Blue,1,88
720897783,0,0.12056068945362772,1289,5,M,38,$120K +,Blue,1,40
713982108,0,0.12049019198140548,1290,5,F,38,$40K - $60K,Blue,1,78
709087983,0,0.11970547591574811,1291,5,F,57,Less than $40K,Blue,2,100
708722583,0,0.11931826784852433,1292,5,M,44,$120K +,Blue,3,56
708724908,0,0.11886863953254989,1293,5,M,41,$40K - $60K,Blue,2,18
789903708,0,0.11852695352061013,1294,5,M,40,Less than $40K,Blue,3,82
773257233,0,0.1182445755930029,1295,5,M,53,$80K - $120K,Blue,3,31
715102308,0,0.11795048903103231,1296,5,M,41,$80K - $120K,Blue,2,114
709040508,0,0.1178591306691186,1297,5,M,47,$60K - $80K,Blue,3,41
818993508,0,0.11754452350963306,1298,5,F,33,Less than $40K,Gold,3,81
789362058,0,0.11749938068536754,1299,5,M,44,$80K - $120K,Gold,1,86
813905508,0,0.11744608348662056,1300,5,F,37,Less than $40K,Blue,3,55
715616358,0,0.11734909084619104,1301,5,M,62,$80K - $120K,Blue,2,72
772098858,0,0.11677344404454852,1302,5,F,31,Unknown,Silver,3,60
769911858,0,0.11672768480935221,1303,5,M,45,$60K - $80K,Blue,1,61
718370733,0,0.11665027503932694,1304,5,F,52,$40K - $60K,Blue,3,66
779773533,0,0.11658627306989149,1305,5,M,47,$60K - $80K,Blue,1,58
714523383,0,0.11601635107897725,1306,5,F,42,Less than $40K,Blue,2,36
711164508,0,0.11600354691832006,1307,5,F,43,Less than $40K,Blue,3,82
772036233,0,0.11575340804749468,1308,5,F,42,Less than $40K,Blue,3,71
710926383,0,0.11561344069856286,1309,5,M,48,$80K - $120K,Blue,2,76
719474583,0,0.11553622611943969,1310,5,F,59,Less than $40K,Blue,1,36
795232683,0,0.11533420993820834,1311,5,M,44,$120K +,Blue,1,58
708542283,0,0.11528745023314727,1312,5,F,49,$40K - $60K,Blue,3,88
811970808,0,0.11447166355252868,1313,5,F,40,Less than $40K,Blue,2,65
718038483,0,0.11439622056377771,1314,5,M,45,$40K - $60K,Blue,4,61
709665783,0,0.11421928101879587,1315,5,F,52,Less than $40K,Blue,1,78
708123033,0,0.11369940848297513,1316,5,F,44,$40K - $60K,Blue,1,60
719898108,0,0.11346024567833311,1317,5,M,44,$80K - $120K,Blue,2,39
718020408,0,0.11321822182498968,1318,5,M,35,$80K - $120K,Silver,3,64
779118708,0,0.11307010012419134,1319,5,M,47,$80K - $120K,Blue,3,63
716663808,0,0.11294387833423696,1320,5,F,45,$40K - $60K,Blue,3,28
721232058,0,0.11264748910726678,1321,5,F,44,Unknown,Blue,1,82
715022133,0,0.11245332861213223,1322,5,M,41,$60K - $80K,Blue,2,70
716365233,0,0.11238218324773361,1323,5,M,52,$80K - $120K,Blue,2,81
714397983,0,0.11196178475106495,1324,5,F,54,Less than $40K,Blue,2,65
798114033,0,0.11181019902928964,1325,5,F,65,Less than $40K,Blue,6,27
772248408,0,0.11165617072288944,1326,5,M,52,$40K - $60K,Blue,2,102
719873808,0,0.1115506275976766,1327,5,F,49,$40K - $60K,Silver,3,86
719268333,0,0.1113591367382545,1328,5,M,40,$60K - $80K,Blue,1,28
711728208,0,0.11098875729816532,1329,5,F,26,$40K - $60K,Blue,3,42
789151983,0,0.11097117896251346,1330,5,F,48,Less than $40K,Blue,2,83
710507733,0,0.11096779606784432,1331,5,M,46,$80K - $120K,Blue,5,83
713396358,0,0.11070869132928955,1332,5,M,32,$40K - $60K,Silver,3,111
778895883,0,0.11046315398973469,1333,5,F,41,Less than $40K,Blue,2,76
779612808,0,0.11017389537588076,1334,5,F,41,Unknown,Blue,2,124
715008858,0,0.11000374920200448,1335,5,M,40,$60K - $80K,Blue,2,41
711126483,0,0.10914478591045998,1336,5,F,52,Unknown,Blue,1,72
715442958,0,0.10910300615956325,1337,5,F,40,Unknown,Blue,2,61
799717458,0,0.10849656042480851,1338,5,F,40,Less than $40K,Blue,2,68
710822808,0,0.10800021971722705,1339,5,F,50,Less than $40K,Blue,4,36
714940608,0,0.10758781226566778,1340,5,M,50,$40K - $60K,Blue,3,62
718994583,0,0.10755293379421926,1341,5,M,43,$80K - $120K,Blue,3,63
711339258,0,0.10644423757730404,1342,5,F,53,Less than $40K,Blue,4,61
715767033,0,0.10635259468303285,1343,5,M,44,$60K - $80K,Silver,3,90
708459633,0,0.10624012106551733,1344,5,F,40,Unknown,Blue,2,86
772725408,0,0.10606474024527546,1345,5,F,38,Less than $40K,Blue,1,62
827423433,0,0.10554667829871142,1346,5,M,43,$60K - $80K,Blue,2,76
714228558,0,0.10546180996227296,1347,5,M,52,$120K +,Blue,3,36
779783508,0,0.10520619944865467,1348,5,F,50,$40K - $60K,Blue,2,112
716498883,0,0.10515259045793673,1349,5,F,49,Less than $40K,Blue,3,73
708543258,0,0.10495199349421501,1350,5,M,36,$40K - $60K,Blue,1,33
711113958,0,0.1048720269669078,1351,5,F,35,Less than $40K,Blue,2,60
718271958,0,0.10412211425869596,1352,5,F,34,$40K - $60K,Blue,1,42
789407958,0,0.10407993783585426,1353,5,F,55,Unknown,Blue,3,79
715732533,1,0.10382754473597906,1354,5,F,56,Less than $40K,Blue,5,42
710014683,0,0.10360317546181827,1355,5,F,42,Unknown,Blue,1,85
771527508,0,0.10331755955185107,1356,5,F,35,$40K - $60K,Blue,2,44
714842208,0,0.10327843469331609,1357,5,M,44,$40K - $60K,Blue,3,68
716546283,0,0.10293789362838707,1358,5,M,53,$40K - $60K,Blue,4,49
712410858,0,0.10250146624786204,1359,5,F,52,$40K - $60K,Blue,2,90
789491058,0,0.1024856473173151,1360,5,M,42,$60K - $80K,Blue,3,73
714652383,0,0.10230494017548361,1361,5,F,46,$40K - $60K,Silver,3,48
714046608,0,0.10224422535249332,1362,5,F,46,Less than $40K,Blue,2,77
709984083,0,0.10209299133919801,1363,5,F,48,Less than $40K,Blue,2,81
717364458,0,0.1020377506101479,1364,5,F,58,Less than $40K,Blue,2,34
797668983,0,0.1018642179430116,1365,5,M,55,$80K - $120K,Blue,1,36
720292983,0,0.10185255395170778,1366,5,F,51,Less than $40K,Blue,2,68
712545183,0,0.10139186239800554,1367,5,M,49,$80K - $120K,Blue,2,115
714835833,0,0.10125389735681171,1368,5,F,46,Less than $40K,Blue,3,54
709367433,0,0.10124587467128253,1369,5,M,32,$80K - $120K,Blue,3,59
714548733,0,0.10065916188883807,1370,5,F,33,Less than $40K,Blue,2,83
820848408,0,0.10036769181746885,1371,5,M,45,$80K - $120K,Blue,3,65
787623858,0,0.10005648063517068,1372,5,F,46,Unknown,Blue,6,73
714767508,0,0.09990644870480628,1373,5,F,54,Less than $40K,Blue,3,83
710084883,0,0.09946266021435363,1374,5,M,48,$80K - $120K,Blue,3,32
713181558,0,0.09940016306183154,1375,5,M,37,$80K - $120K,Blue,1,70
717658758,0,0.09933473435750732,1376,5,M,30,$80K - $120K,Blue,2,88
788990508,0,0.09900133772728313,1377,5,F,34,Less than $40K,Blue,3,68
716999883,0,0.09896743801582812,1378,5,F,45,$40K - $60K,Blue,4,64
712489158,0,0.09835752200805767,1379,5,M,34,$60K - $80K,Blue,3,34
790048158,0,0.09826784338605916,1380,5,M,46,$40K - $60K,Blue,3,71
721398858,0,0.0979931244421985,1381,5,M,43,$80K - $120K,Blue,2,115
711041508,0,0.09761036155947247,1382,5,M,36,$60K - $80K,Blue,3,68
709272333,0,0.09754080570703245,1383,5,M,50,$40K - $60K,Blue,1,54
712549758,0,0.09696473983214149,1384,5,F,49,Less than $40K,Blue,1,80
772426383,0,0.09692380654115826,1385,5,M,46,$60K - $80K,Blue,3,79
718140783,0,0.09634254696262819,1386,5,F,49,Less than $40K,Blue,1,82
709752183,0,0.09627426948833258,1387,5,F,43,$40K - $60K,Blue,1,37
709104333,0,0.09617686925105734,1388,5,F,50,Less than $40K,Blue,2,69
719504433,0,0.09578529351262727,1389,5,M,58,$60K - $80K,Blue,1,34
778439883,0,0.09564651842875269,1390,5,M,38,$40K - $60K,Blue,3,61
716210283,0,0.09539097126835765,1391,5,M,54,$80K - $120K,Blue,1,27
709443633,0,0.09534776870458823,1392,5,F,35,Unknown,Blue,1,97
769035933,0,0.09494150969729784,1393,5,F,37,Less than $40K,Blue,2,75
716159958,0,0.09485907424075721,1394,5,M,31,Less than $40K,Blue,3,115
719207733,0,0.0947592113998368,1395,5,M,35,$60K - $80K,Blue,3,100
792524358,0,0.09475489917662956,1396,5,M,53,$60K - $80K,Blue,3,45
823578483,0,0.09453402766943869,1397,5,M,59,$60K - $80K,Blue,2,73
753443583,0,0.09437776965706984,1398,5,M,43,$80K - $120K,Blue,3,73
711315783,0,0.09407883665558457,1399,5,F,62,Unknown,Silver,1,91
717321783,0,0.09404596446505843,1400,5,F,46,Less than $40K,Blue,1,131
711473058,0,0.09353856941218451,1401,5,M,46,$80K - $120K,Silver,1,69
802101858,0,0.09334246909730294,1402,5,M,48,$60K - $80K,Blue,5,68
721036233,0,0.09331923046663557,1403,5,F,45,Unknown,Blue,2,61
804847308,0,0.09314357517231062,1404,5,F,38,$40K - $60K,Blue,1,84
709794333,0,0.09302998825022037,1405,5,M,46,$60K - $80K,Blue,2,80
717382608,0,0.09293767080761875,1406,5,F,50,Less than $40K,Blue,1,82
819997983,0,0.09271730201248837,1407,5,F,50,Unknown,Gold,1,121
720422358,0,0.09225808954412211,1408,5,F,49,Less than $40K,Blue,3,64
718328283,0,0.09212217403335157,1409,5,M,44,$120K +,Silver,3,107
708712833,0,0.09210353702283092,1410,5,F,42,Less than $40K,Blue,2,41
789398733,0,0.09203756463145354,1411,5,M,42,$80K - $120K,Blue,2,52
715459158,0,0.09164932677347737,1412,5,F,39,Unknown,Blue,3,41
828285858,0,0.0911528305624091,1413,5,F,43,Less than $40K,Blue,2,68
789540108,0,0.0909904121122733,1414,5,F,51,Less than $40K,Blue,4,95
712815858,0,0.09062747767689647,1415,5,F,33,Less than $40K,Blue,1,72
708387933,0,0.09052918784213629,1416,5,M,42,$40K - $60K,Blue,3,77
821339433,0,0.08951476914335993,1417,5,F,60,Less than $40K,Blue,3,123
772514808,0,0.0888041785881033,1418,5,M,33,$40K - $60K,Blue,2,67
716742483,0,0.08874899537957223,1419,5,F,40,Less than $40K,Blue,1,82
812501358,0,0.0884320241359673,1420,5,F,30,Less than $40K,Blue,3,59
744307008,0,0.08832525866192048,1421,5,F,60,Unknown,Blue,3,106
717975333,0,0.08812529630949441,1422,5,M,36,$120K +,Blue,3,63
809320908,0,0.08801912872916066,1423,5,M,53,$80K - $120K,Blue,3,124
780602733,0,0.08792795078207444,1424,5,F,32,$40K - $60K,Blue,2,41
712881483,0,0.08790751754225279,1425,5,F,54,Less than $40K,Blue,3,74
794191008,0,0.08775797230124321,1426,5,F,45,Less than $40K,Blue,2,62
709169133,0,0.08775356206812059,1427,5,M,41,$40K - $60K,Blue,1,37
709150608,0,0.08763468315172113,1428,5,F,40,Less than $40K,Blue,3,71
713299758,0,0.08748504667995352,1429,5,F,48,Less than $40K,Blue,2,79
720563058,0,0.08744210129718696,1430,5,M,39,$60K - $80K,Silver,2,128
711766758,0,0.08731930945326791,1431,5,M,42,$40K - $60K,Silver,2,67
716831508,0,0.08713700254206454,1432,5,F,39,Less than $40K,Blue,2,127
751283658,0,0.08670713106381556,1433,5,M,49,$120K +,Blue,2,92
716996583,0,0.08662070795689279,1434,5,M,37,$60K - $80K,Silver,3,69
711278283,0,0.08657386475065713,1435,5,M,36,Less than $40K,Blue,3,43
719826333,0,0.08653361548114707,1436,5,F,46,Less than $40K,Blue,2,70
720768258,0,0.08621849100969071,1437,5,F,52,Less than $40K,Blue,3,65
717483558,0,0.08569868648796643,1438,5,F,40,$40K - $60K,Blue,3,39
709861008,0,0.08530193978294075,1439,5,F,53,Less than $40K,Blue,2,106
714616308,0,0.08489408095878764,1440,5,F,55,Unknown,Blue,5,72
780942633,0,0.08471298006583922,1441,5,F,48,$40K - $60K,Blue,1,67
778832883,0,0.08449475946750294,1442,5,M,39,$60K - $80K,Blue,3,37
778224858,0,0.08400684721332885,1443,5,M,37,$120K +,Blue,3,68
714909108,0,0.08397957418889702,1444,5,F,57,Less than $40K,Blue,2,79
708880683,0,0.08364864038073881,1445,5,M,58,$120K +,Blue,1,21
710404533,0,0.08324719269735821,1446,5,F,55,Less than $40K,Blue,3,73
719536608,0,0.08322228000107498,1447,5,M,38,$40K - $60K,Blue,3,109
787480158,0,0.08304995571352411,1448,5,F,42,$40K - $60K,Blue,3,73
719282433,0,0.08298052497653213,1449,5,F,47,Unknown,Blue,2,92
823833483,0,0.08293530932328112,1450,5,F,41,$40K - $60K,Silver,1,124
790017858,0,0.08281325444517774,1451,5,M,56,$60K - $80K,Blue,3,28
